,address,current-reward,total-stake,balance,pending-undelegation,txs_sum,total-lifetime-reward,staking-transaction-count,normal-transaction-count,filter
525,one1eergv03kcw3ekf4w4tgmla5grvrrd70nhunuke,1702.3893549514246,2609480.0,1.9993847,0.0,2609482.0,1702.3887396515347,1,1,True
526,one1ammrsx43tn9ddk3ypu9sv6kk3y9hh8stw2z6gu,1702.3893549514246,2609480.0,1.9993847,0.0,2609482.0,1702.3887396515347,1,1,True
527,one1hpf2957tvmcxl0plp0ckgjxlzu8vfnrhqf464l,1702.3893549514246,2609480.0,1.9993847,0.0,2609482.0,1702.3887396515347,1,1,True
528,one1g8s2h6yqzhyvp9husc4euucthgu02mx6rzey9v,1702.3893549514246,2609480.0,1.9993847,0.0,2609482.0,1702.3887396515347,1,1,True
529,one1wqzhnl2akdlu2qxdgcud85say739purg5ghngn,1702.3893549514246,2609480.0,1.9993863,0.0,2609482.0,1702.388741251547,1,1,True
530,one15k9nk0xfhepc8t7gxqrfq9rp4n8xx8w7xsemjy,1702.3893549514246,2609480.0,1.9993847,0.0,2609482.0,1702.3887396515347,1,1,True
531,one1zck37twqjkjnafclf9yfls8nkrwqg2g7jgulxc,1702.3893549514246,2609480.0,1.9993847,0.0,2609482.0,1702.3887396515347,1,1,True
532,one1fj3yukuxx7ptfe0yva0xztcw5kj8lyatfdc57e,1702.3893549514246,2609480.0,1.9993847,0.0,2609482.0,1702.3887396515347,1,1,True
533,one1aygppfp2zdjkl40egvkknh8ueuw30qs05kqccm,1702.3893549514246,2609480.0,1.9993847,0.0,2609482.0,1702.3887396515347,1,1,True
534,one1eq3exdm9f8cvzenph3dzzkxprfmtdujxppspc9,484.38304013418417,1304000.569439,1107.3292432121243,0.0,1304741.0,851.2817223463207,4,5,True
535,one14kn8wssh0dg703dads58wygmk3tjsl44qn69l9,1702.3893549514246,2609480.0,1.9993847,0.0,2609482.0,1702.3887396515347,1,1,True
536,one1ngqr0z9dmlugns87fgredtma5uvyxhqvc05jmu,715.1825782900438,1257770.323999,46970.676000998166,0.0,1304741.0,715.1825782882515,3,3,True
537,one19lejhxsqjk7c334m85sel55j3ya433n7qq3gv2,842.3180768753795,1304740.0,0.9999999993863,0.0,1304741.0,842.318076874828,1,1,True
538,one15pqw5870jpv0rfyq0ua8w63xcya67a5ldsdlw5,842.3180768753795,1304740.0,0.9999999993847001,0.0,1304741.0,842.318076874828,1,1,True
539,one16dqhj56a95h044qtwl0nv7evj6ywjpkgs9ve8z,842.3180768753795,1304740.0,0.9999999993847001,0.0,1304741.0,842.318076874828,1,1,True
540,one1d6k72jmxhe479fe85m3y8gpfnhx4ppgk60tk6q,842.3180768753795,1304740.0,0.9999999993847001,0.0,1304741.0,842.318076874828,1,1,True
541,one1yv8sj5gr9tfu4qgywtwvsqq758c9qxcchzlcff,842.3180768753795,1304740.0,0.9999999993863,0.0,1304741.0,842.318076874828,1,1,True
542,one1q5zyt68syft067dkek2p7encu7ean6rglrvvlg,833.6588667308355,1304740.0,0.9999999993847001,0.0,1304741.0,833.6588667302858,1,1,True
543,one107h9gf8tu7vddh7c806jjsllu9m3zht0yllu3p,833.6588667308355,1304740.0,0.9999999993847001,0.0,1304741.0,833.6588667302858,1,1,True
544,one1gz7gu75glgh77xr3h4zamxt9zyx4nv959c8dvs,833.6588667308355,1304740.0,0.9999999993847001,0.0,1304741.0,833.6588667302858,1,1,True
545,one1ujfkxkf0y5p9wacucq4qdcsql09wpj48uqnza2,833.6588667308355,1304740.0,0.9999999993863,0.0,1304741.0,833.6588667302858,1,1,True
546,one1zq790uaqv7fhv2ceqn367lr8y2jscm7kh9ywl9,833.6588667308355,1304740.0,0.9999999993847001,0.0,1304741.0,833.6588667302858,1,1,True
547,one1a7pvaqtg2mwnl0fsv9uq37ge40rqng323mhvqp,833.6588667308355,1304740.0,0.9999999993847001,0.0,1304741.0,833.6588667302858,1,1,True
548,one1ggkad3g3dgj4q83yde5w3sj08y6t240dv0cwau,682.8427977408732,1304812.0,0.6241661991005871,0.0,1304741.0,754.4669639400672,9,10,True
549,one1ku4vpzpg5zkakrqzhzh3prjwaqn836ws9jde40,825.154738781688,1304740.0,0.9999999993847001,0.0,1304741.0,825.1547387810424,1,1,True
550,one15duta8m6e07hc4fcjdqz43jf5zamuzyll75d84,825.154738781688,1304740.0,0.9999999993847001,0.0,1304741.0,825.1547387810424,1,1,True
551,one1m9u7xd3zeax3shrr44vzx83f7tv8z5s502t3aj,825.154738781688,1304740.0,0.9999999993847001,0.0,1304741.0,825.1547387810424,1,1,True
552,one1zz7r403r5kaen5r96r8q9hrm7e2sw3qsrlrw98,825.154738781688,1304740.0,0.9999999993847001,0.0,1304741.0,825.1547387810424,1,1,True
553,one1l2xkguxlcrl7kvw6d2z09netka4jf2d33verzh,825.154738781688,1304740.0,0.9999999993847001,0.0,1304741.0,825.1547387810424,1,1,True
554,one13mjgs6q60jag4yae46meg7q0sgy6ew4f3u2e96,824.6867417043404,1304000.0,740.9999999993863,0.0,1304741.0,824.6867417036556,1,1,True
555,one13tsgjsqgzfr7dktt2upe4w4ksu008zzg3u2wjy,825.154738781688,1304740.0,0.9999999993847001,0.0,1304741.0,825.1547387810424,1,1,True
556,one18xw75nette63qrcmsl2537kcvj8w6x8l98zdg5,825.154738781688,1304740.0,0.9999999993847001,0.0,1304741.0,825.1547387810424,1,1,True
557,one1rrwjvqsfmpm5ucud823rglgc9yy8vsujpqcp6l,825.154738781688,1304740.0,0.9999999993847001,0.0,1304741.0,825.1547387810424,1,1,True
558,one1n0dwsuhqusjha653a85pkfhjw6r8lqyee2hgpt,825.154738781688,1304740.0,0.9999999993847001,0.0,1304741.0,825.1547387810424,1,1,True
559,one1zyeqs4rjlnvm2un30xur73he8dd7nfehczve4d,825.154738781688,1304740.0,0.9999999993847001,0.0,1304741.0,825.1547387810424,1,1,True
560,one1f465gszfdf2wz4ktl5jxufm6annsvkexl4844v,825.154738781688,1304740.0,0.9999999993847001,0.0,1304741.0,825.1547387810424,1,1,True
561,one1pwshe3xe30war85g34kqqncnyxtyf9mfcqpvv0,825.154738781688,1304740.0,0.9999999993863,0.0,1304741.0,825.1547387810424,1,1,True
562,one1lu0dks97ahd8lpkmmhrw4geqwstfnfq9fq6mku,1659.855991144996,3910000.0,4220.9964017,0.0,3914221.0,1659.8523928448558,3,6,True
563,one1spcex29ljh75p8cyj8pz6prglf6a2aujrwv08t,8.294776096965382,0.0,1304740.9999999988,0.0,1304741.0,8.294776095775887,1,2,True
564,one1a5h4e8khpvgp5pvldyq5lzmd74zr6ayvmxp3gy,793.682104351487,1294303.0708446,10437.9273114,0.0,1304741.0,793.6802603513934,3,3,True
565,one1fjzvvz6nvzfnxnrmqrmptpvav80xtxc9005dlj,897.3834144327561,1304740.0,1.2106245031674434,0.0,1304502.7,1135.8940389358904,5,8,True
566,one153qwnhq649y8yd7z9y6s0dfkqh86wvnrtnull5,1.140824275323541,0.0,0.289525270742421,0.0,-417.0,418.43034954606594,5,9,True
567,one1uhnnvyy6ed5yxm44lu2ea90f3utz5aftataepg,1.884572283805018,0.0,0.009014283605728314,0.0,-804.2800000000279,806.1735865674386,4,8,True
568,one1mef7h2p296mdp4kphq4t7felhykw5nwjrccu2h,3987.8619425776205,6526243.79,0.0099999944657,0.0,6526243.800000001,3987.861942571588,7,9,True
